"distrito","species","reino","nombre_cientifico","clase","orden","familia","genero","n_registros","fuentes","plataformas","primer_anio","ultimo_anio","n_distritos_total","es_exclusiva","iucn_match_name","iucn_categoria_raw","iucn_id","iucn_categoria","es_amenazada_iucn"
"Chinchaypujio","Anairetes flavirostris","Fauna","Anairetes flavirostris P.L.Sclater & Salvin, 1876","Aves","Passeriformes","Tyrannidae","Anairetes",1,"GBIF","eBird",2020,2020,8,FALSE,"Anairetes flavirostris","Least Concern","22699397","Preocupación Menor (LC)",FALSE
"Chinchaypujio","Anas flavirostris","Fauna","Anas flavirostris Vieillot, 1816","Aves","Anseriformes","Anatidae","Anas",1,"GBIF","eBird",2020,2020,9,FALSE,"Anas flavirostris","---","22735557_1","No Evaluada (NE)",FALSE
"Chinchaypujio","Atlapetes melanolaemus","Fauna","Atlapetes melanolaemus (P.L.Sclater & Salvin, 1879)","Aves","Passeriformes","Passerellidae","Atlapetes",1,"GBIF","eBird",2016,2016,1,TRUE,"Atlapetes melanolaemus","Least Concern","22733786","Preocupación Menor (LC)",FALSE
"Chinchaypujio","Baccharis latifolia","Flora","Baccharis latifolia","Magnoliopsida","Asterales","Asteraceae","Baccharis",1,"iNaturalist","iNaturalist",2024,2024,5,FALSE,"Baccharis latifolia","Least Concern","42532611","Preocupación Menor (LC)",FALSE
"Chinchaypujio","Caiophora cirsiifolia","Flora","Caiophora cirsiifolia C.Presl","Magnoliopsida","Cornales","Loasaceae","Caiophora",1,"GBIF","Otros conjuntos mediados por GBIF",NA,NA,2,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Chinchaypujio","Catamenia inornata","Fauna","Catamenia inornata (Lafresnaye, 1847)","Aves","Passeriformes","Thraupidae","Catamenia",1,"GBIF","eBird",2020,2020,7,FALSE,"Catamenia inornata","Least Concern","22723573","Preocupación Menor (LC)",FALSE
"Chinchaypujio","Chloephaga melanoptera","Fauna","Oressochen melanopterus (Eyton, 1838)","Aves","Anseriformes","Anatidae","Chloephaga",1,"GBIF","eBird",2020,2020,7,FALSE,"Chloephaga melanoptera","Least Concern","22679972","Preocupación Menor (LC)",FALSE
"Chinchaypujio","Chroicocephalus serranus","Fauna","Chroicocephalus serranus (Tschudi, 1844)","Aves","Charadriiformes","Laridae","Chroicocephalus",1,"GBIF","eBird",2020,2020,9,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Chinchaypujio","Colaptes rubiginosus","Fauna","Colaptes rubiginosus (Swainson, 1820)","Aves","Piciformes","Picidae","Colaptes",1,"GBIF","eBird",2024,2024,3,FALSE,"Colaptes rubiginosus","Least Concern","61533973","Preocupación Menor (LC)",FALSE
"Chinchaypujio","Colaptes rupicola","Fauna","Colaptes rupicola d'Orbigny, 1840","Aves","Piciformes","Picidae","Colaptes",1,"GBIF","eBird",2020,2020,9,FALSE,"Colaptes rupicola","Least Concern","22726426","Preocupación Menor (LC)",FALSE
"Chinchaypujio","Elaenia pallatangae","Fauna","Elaenia pallatangae P.L.Sclater, 1862","Aves","Passeriformes","Tyrannidae","Elaenia",1,"GBIF","eBird",2020,2020,5,FALSE,"Elaenia pallatangae","Least Concern","103681315","Preocupación Menor (LC)",FALSE
"Chinchaypujio","Elliotomyia chionogaster","Fauna","Elliotomyia chionogaster (Tschudi, 1846)","Aves","Apodiformes","Trochilidae","Elliotomyia",1,"GBIF","eBird",2021,2021,7,FALSE,"Elliotomyia chionogaster","Least Concern","22687509","Preocupación Menor (LC)",FALSE
"Chinchaypujio","Entosthodon bonplandii","Flora","Funaria microcarpa (Müll.Hal.) Broth.","Bryopsida","Funariales","Funariaceae","Entosthodon",1,"GBIF","Otros conjuntos mediados por GBIF",1973,1973,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Chinchaypujio","Fuchsia apetala","Flora","Fuchsia apetala","Magnoliopsida","Myrtales","Onagraceae","Fuchsia",1,"iNaturalist","iNaturalist",2022,2022,4,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Chinchaypujio","Funaria calvescens","Flora","Funaria calvescens Schwägr.","Bryopsida","Funariales","Funariaceae","Funaria",1,"GBIF","Otros conjuntos mediados por GBIF",1973,1973,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Chinchaypujio","Glaucidium peruanum","Fauna","Glaucidium peruanum C.König, 1991","Aves","Strigiformes","Strigidae","Glaucidium",1,"GBIF","eBird",2020,2020,7,FALSE,"Glaucidium peruanum","Least Concern","22689253","Preocupación Menor (LC)",FALSE
"Chinchaypujio","Haplochelidon andecola","Fauna","Orochelidon andecola (d'Orbigny & Lafresnaye, 1837)","Aves","Passeriformes","Hirundinidae","Haplochelidon",1,"GBIF","eBird",2020,2020,7,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Chinchaypujio","Hesperomeles obtusifolia","Flora","Hesperomeles obtusifolia","Magnoliopsida","Rosales","Rosaceae","Hesperomeles",1,"iNaturalist","iNaturalist",2022,2022,1,TRUE,"Hesperomeles obtusifolia","Least Concern","176009204","Preocupación Menor (LC)",FALSE
"Chinchaypujio","Leskeadelphus angustatus","Flora","Leskeadelphus angustatus (Taylor) B.H.Allen","Bryopsida","Hypnales","Leskeaceae","Leskeadelphus",1,"GBIF","Otros conjuntos mediados por GBIF",1973,1973,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Chinchaypujio","Metallura tyrianthina","Fauna","Metallura tyrianthina (Loddiges, 1832)","Aves","Apodiformes","Trochilidae","Metallura",1,"GBIF","eBird",2016,2016,8,FALSE,"Metallura tyrianthina","Least Concern","22688015","Preocupación Menor (LC)",FALSE
"Chinchaypujio","Muscisaxicola rufivertex","Fauna","Muscisaxicola rufivertex Orbigny & Lafresnaye, 1837","Aves","Passeriformes","Tyrannidae","Muscisaxicola",1,"GBIF","eBird",2016,2016,8,FALSE,"Muscisaxicola rufivertex","Least Concern","103683296","Preocupación Menor (LC)",FALSE
"Chinchaypujio","Nothoprocta taczanowskii","Fauna","Nothoprocta taczanowskii P.L.Sclater & Salvin, 1875","Aves","Tinamiformes","Tinamidae","Nothoprocta",1,"GBIF","eBird",2020,2020,5,FALSE,"Nothoprocta taczanowskii","Vulnerable","22678246","Vulnerable (VU)",TRUE
"Chinchaypujio","Notiochelidon murina","Fauna","Orochelidon murina (Cassin, 1853)","Aves","Passeriformes","Hirundinidae","Notiochelidon",1,"GBIF","eBird",2016,2016,8,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Chinchaypujio","Ochthoeca leucophrys","Fauna","Ochthoeca leucophrys (Orbigny & Lafresnaye, 1837)","Aves","Passeriformes","Tyrannidae","Ochthoeca",1,"GBIF","eBird",2020,2020,8,FALSE,"Ochthoeca leucophrys","Least Concern","22699943","Preocupación Menor (LC)",FALSE
"Chinchaypujio","Oreotrochilus estella","Fauna","Oreotrochilus estella (d'Orbigny, 1838)","Aves","Apodiformes","Trochilidae","Oreotrochilus",1,"GBIF","eBird",2020,2020,6,FALSE,"Oreotrochilus estella","Least Concern","60946163","Preocupación Menor (LC)",FALSE
"Chinchaypujio","Patagona gigas","Fauna","Patagona gigas (Vieillot, 1824)","Aves","Apodiformes","Trochilidae","Patagona",1,"GBIF","eBird",2020,2020,8,FALSE,"Patagona gigas","Least Concern","22687785","Preocupación Menor (LC)",FALSE
"Chinchaypujio","Philibertia lysimachioides","Flora","Philibertia lysimachioides","Magnoliopsida","Gentianales","Apocynaceae","Philibertia",1,"iNaturalist","iNaturalist",2022,2022,2,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Chinchaypujio","Phrygilus punensis","Fauna","Phrygilus punensis Ridgway, 1887","Aves","Passeriformes","Thraupidae","Phrygilus",1,"GBIF","eBird",2020,2020,8,FALSE,"Phrygilus punensis","Least Concern","22723064","Preocupación Menor (LC)",FALSE
"Chinchaypujio","Plegadis ridgwayi","Fauna","Plegadis ridgwayi (Allen, 1876)","Aves","Pelecaniformes","Threskiornithidae","Plegadis",1,"GBIF","eBird",2020,2020,9,FALSE,"Plegadis ridgwayi","Least Concern","22697429","Preocupación Menor (LC)",FALSE
"Chinchaypujio","Poissonia orbicularis","Flora","Poissonia orbicularis (Benth.) Hauman","Magnoliopsida","Fabales","Fabaceae","Poissonia",1,"GBIF","Otros conjuntos mediados por GBIF",NA,NA,3,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Chinchaypujio","Poospizopsis caesar","Fauna","Poospizopsis caesar (P.L.Sclater & Salvin, 1869)","Aves","Passeriformes","Thraupidae","Poospizopsis",1,"GBIF","eBird",2020,2020,9,FALSE,"Poospizopsis caesar","Least Concern","22723282","Preocupación Menor (LC)",FALSE
"Chinchaypujio","Porphyrio martinica","Fauna","Porphyrio martinica (Linnaeus, 1766)","Aves","Gruiformes","Rallidae","Porphyrio",1,"GBIF","eBird",2023,2023,2,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Chinchaypujio","Pseudocrossidium replicatum","Flora","Pseudocrossidium replicatum (Taylor) R.H.Zander","Bryopsida","Pottiales","Pottiaceae","Pseudocrossidium",1,"GBIF","Otros conjuntos mediados por GBIF",1973,1973,2,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Chinchaypujio","Ribes cuneifolium","Flora","Ribes cuneifolium","Magnoliopsida","Saxifragales","Grossulariaceae","Ribes",1,"iNaturalist","iNaturalist",2022,2022,3,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Chinchaypujio","Sagenotortula quitoensis","Flora","Sagenotortula quitoensis (Taylor) R.H.Zander","Bryopsida","Pottiales","Pottiaceae","Sagenotortula",1,"GBIF","Otros conjuntos mediados por GBIF",1973,1973,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Chinchaypujio","Solanum ochranthum","Flora","Solanum ochranthum Humb. & Bonpl. ex Dunal","Magnoliopsida","Solanales","Solanaceae","Solanum",1,"GBIF","Otros conjuntos mediados por GBIF",NA,NA,3,FALSE,"Solanum ochranthum","Least Concern","101528214","Preocupación Menor (LC)",FALSE
"Chinchaypujio","Syntrichia fragilis","Flora","Syntrichia fragilis (Taylor) Ochyra","Bryopsida","Pottiales","Pottiaceae","Syntrichia",1,"GBIF","Otros conjuntos mediados por GBIF",1973,1973,2,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Chinchaypujio","Theristicus melanopis","Fauna","Theristicus branickii","Aves","Pelecaniformes","Threskiornithidae","Theristicus",1,"iNaturalist","iNaturalist",2017,2017,7,FALSE,"Theristicus melanopis","Least Concern","22734000","Preocupación Menor (LC)",FALSE
"Chinchaypujio","Trichostomopsis australasiae","Flora","Didymodon australasiae (Hook. & Grev.) R.H.Zander","Bryopsida","Pottiales","Pottiaceae","Trichostomopsis",1,"GBIF","Otros conjuntos mediados por GBIF",1973,1973,1,TRUE,"---","---",NA,"No Evaluada (NE)",FALSE
"Chinchaypujio","Vanellus resplendens","Fauna","Vanellus resplendens (Tschudi, 1843)","Aves","Charadriiformes","Charadriidae","Vanellus",1,"GBIF","eBird",2020,2020,8,FALSE,"Vanellus resplendens","Least Concern","22694078","Preocupación Menor (LC)",FALSE
"Chinchaypujio","Vicia faba","Flora","Vicia faba L.","Magnoliopsida","Fabales","Fabaceae","Vicia",1,"GBIF","Otros conjuntos mediados por GBIF",NA,NA,2,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Chinchaypujio","Xenodacnis parina","Fauna","Xenodacnis parina Cabanis, 1873","Aves","Passeriformes","Thraupidae","Xenodacnis",1,"GBIF","eBird",2020,2020,8,FALSE,"Xenodacnis parina","Least Concern","103839796","Preocupación Menor (LC)",FALSE
"Chinchaypujio","Zephyranthes andina","Flora","Zephyranthes andina","Liliopsida","Asparagales","Amaryllidaceae","Zephyranthes",1,"iNaturalist","iNaturalist",2022,2022,2,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Huarocondo","Turdus chiguanco","Fauna","Turdus chiguanco Orbigny & Lafresnaye, 1837","Aves","Passeriformes","Turdidae","Turdus",47,"GBIF","eBird",2013,2024,9,FALSE,"Turdus chiguanco","Least Concern","103889964","Preocupación Menor (LC)",FALSE
"Huarocondo","Corryocactus erectus","Flora","Corryocactus erectus","Magnoliopsida","Caryophyllales","Cactaceae","Corryocactus",43,"iNaturalist","iNaturalist",1996,2026,3,FALSE,"Corryocactus erectus","Vulnerable","152189","Vulnerable (VU)",TRUE
"Huarocondo","Patagioenas maculosa","Fauna","Patagioenas maculosa (Temminck, 1813)","Aves","Columbiformes","Columbidae","Patagioenas",38,"GBIF / iNaturalist","eBird / iNaturalist",2016,2026,9,FALSE,"Patagioenas maculosa","Least Concern","22728285","Preocupación Menor (LC)",FALSE
"Huarocondo","Anas flavirostris","Fauna","Anas flavirostris Vieillot, 1816","Aves","Anseriformes","Anatidae","Anas",37,"GBIF","eBird",2016,2024,9,FALSE,"Anas flavirostris","---","22735557_1","No Evaluada (NE)",FALSE
"Huarocondo","Plegadis ridgwayi","Fauna","Plegadis ridgwayi (Allen, 1876)","Aves","Pelecaniformes","Threskiornithidae","Plegadis",37,"GBIF / iNaturalist","eBird / iNaturalist",2016,2026,9,FALSE,"Plegadis ridgwayi","Least Concern","22697429","Preocupación Menor (LC)",FALSE
"Huarocondo","Chroicocephalus serranus","Fauna","Chroicocephalus serranus (Tschudi, 1844)","Aves","Charadriiformes","Laridae","Chroicocephalus",34,"GBIF","eBird",2018,2024,9,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Huarocondo","Columba livia","Fauna","Columba livia J.F.Gmelin, 1789","Aves","Columbiformes","Columbidae","Columba",31,"GBIF","eBird",2016,2024,9,FALSE,"Columba livia","Least Concern","22690066","Preocupación Menor (LC)",FALSE
"Huarocondo","Buteo polyosoma","Fauna","Geranoaetus polyosoma (Quoy & Gaimard, 1824)","Aves","Accipitriformes","Accipitridae","Buteo",28,"GBIF","eBird",2016,2024,7,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Huarocondo","Zonotrichia capensis","Fauna","Zonotrichia capensis (P.L.S.Müller, 1776)","Aves","Passeriformes","Passerellidae","Zonotrichia",28,"GBIF","eBird",2016,2024,9,FALSE,"Zonotrichia capensis","Least Concern","22721079","Preocupación Menor (LC)",FALSE
"Huarocondo","Falco sparverius","Fauna","Falco sparverius Linnaeus, 1758","Aves","Falconiformes","Falconidae","Falco",24,"GBIF","eBird",2017,2024,9,FALSE,"Falco sparverius","Least Concern","22696395","Preocupación Menor (LC)",FALSE
"Huarocondo","Asthenes ottonis","Fauna","Asthenes ottonis (Berlepsch, 1901)","Aves","Passeriformes","Furnariidae","Asthenes",21,"GBIF","eBird",2022,2024,8,FALSE,"Asthenes ottonis","Least Concern","22702497","Preocupación Menor (LC)",FALSE
"Huarocondo","Merganetta armata","Fauna","Merganetta armata Gould, 1842","Aves","Anseriformes","Anatidae","Merganetta",21,"GBIF / iNaturalist","eBird / iNaturalist",2018,2024,6,FALSE,"Merganetta armata","Least Concern","22680118","Preocupación Menor (LC)",FALSE
"Huarocondo","Vanellus resplendens","Fauna","Vanellus resplendens (Tschudi, 1843)","Aves","Charadriiformes","Charadriidae","Vanellus",21,"GBIF","eBird",2018,2024,8,FALSE,"Vanellus resplendens","Least Concern","22694078","Preocupación Menor (LC)",FALSE
"Huarocondo","Troglodytes musculus","Fauna","Troglodytes musculus J.F.Naumann, 1823","Aves","Passeriformes","Troglodytidae","Troglodytes",20,"GBIF","eBird",2013,2024,8,FALSE,"---","---",NA,"No Evaluada (NE)",FALSE
"Huarocondo","Aeronautes andecolus","Fauna","Aeronautes andecolus (d'Orbigny & Lafresnaye, 1837)","Aves","Apodiformes","Apodidae","Aeronautes",19,"GBIF","eBird",2013,2024,7,FALSE,"Aeronautes andecolus","Least Concern","22686739","Preocupación Menor (LC)",FALSE
"Huarocondo","Ochthoeca leucophrys","Fauna","Ochthoeca leucophrys (Orbigny & Lafresnaye, 1837)","Aves","Passeriformes","Tyrannidae","Ochthoeca",19,"GBIF","eBird",2022,2024,8,FALSE,"Ochthoeca leucophrys","Least Concern","22699943","Preocupación Menor (LC)",FALSE
"Huarocondo","Spinus magellanicus","Fauna","Spinus magellanicus (Vieillot, 1805)","Aves","Passeriformes","Fringillidae","Spinus",19,"GBIF / iNaturalist","eBird / iNaturalist",2013,2024,9,FALSE,"Spinus magellanicus","Least Concern","22720383","Preocupación Menor (LC)",FALSE
"Huarocondo","Anas georgica","Fauna","Anas georgica J.F.Gmelin, 1789","Aves","Anseriformes","Anatidae","Anas",18,"GBIF","eBird",2016,2024,8,FALSE,"Anas georgica","Least Concern","22680310","Preocupación Menor (LC)",FALSE
"Huarocondo","Spatula cyanoptera","Fauna","Spatula cyanoptera (Vieillot, 1816)","Aves","Anseriformes","Anatidae","Spatula",18,"GBIF","eBird",2016,2024,7,FALSE,"Spatula cyanoptera","Least Concern","22680233","Preocupación Menor (LC)",FALSE
"Huarocondo","Catamenia analis","Fauna","Catamenia analis (d'Orbigny & Lafresnaye, 1837)","Aves","Passeriformes","Thraupidae","Catamenia",16,"GBIF","eBird",2013,2024,9,FALSE,"Catamenia analis","Least Concern","22723570","Preocupación Menor (LC)",FALSE
"Huarocondo","Cinclodes atacamensis","Fauna","Cinclodes atacamensis (Philippi, 1857)","Aves","Passeriformes","Furnariidae","Cinclodes",16,"GBIF / iNaturalist","eBird / iNaturalist",2003,2024,8,FALSE,"Cinclodes atacamensis","Least Concern","22702114","Preocupación Menor (LC)",FALSE
"Huarocondo","Fulica ardesiaca","Fauna","Fulica ardesiaca Tschudi, 1843","Aves","Gruiformes","Rallidae","Fulica",16,"GBIF","eBird",2016,2024,8,FALSE,"Fulica ardesiaca","Least Concern","22692932","Preocupación Menor (LC)",FALSE
"Huarocondo","Oreonympha nobilis","Fauna","Oreonympha nobilis Gould, 1869","Aves","Apodiformes","Trochilidae","Oreonympha",16,"GBIF / iNaturalist","eBird / iNaturalist / Observation.org",2010,2024,6,FALSE,"Oreonympha nobilis","Least Concern","22727923","Preocupación Menor (LC)",FALSE
"Huarocondo","Bubulcus ibis","Fauna","Ardea ibis Linnaeus, 1758","Aves","Pelecaniformes","Ardeidae","Bubulcus",15,"GBIF","eBird",2017,2024,8,FALSE,"Bubulcus ibis","Least Concern","22697109","Preocupación Menor (LC)",FALSE
"Huarocondo","Phrygilus punensis","Fauna","Phrygilus punensis Ridgway, 1887","Aves","Passeriformes","Thraupidae","Phrygilus",14,"GBIF","eBird",2013,2024,8,FALSE,"Phrygilus punensis","Least Concern","22723064","Preocupación Menor (LC)",FALSE
"Huarocondo","Colibri coruscans","Fauna","Colibri coruscans (Gould, 1846)","Aves","Apodiformes","Trochilidae","Colibri",13,"GBIF","eBird",2013,2024,9,FALSE,"Colibri coruscans","Least Concern","22687114","Preocupación Menor (LC)",FALSE
"Huarocondo","Gallinula chloropus","Fauna","Gallinula galeata (Lichtenstein & Mhc, 1818)","Aves","Gruiformes","Rallidae","Gallinula",13,"GBIF","eBird",2016,2024,8,FALSE,"Gallinula chloropus","Least Concern","62120190","Preocupación Menor (LC)",FALSE
"Huarocondo","Nycticorax nycticorax","Fauna","Nycticorax nycticorax (Linnaeus, 1758)","Aves","Pelecaniformes","Ardeidae","Nycticorax",13,"GBIF","eBird",2016,2024,6,FALSE,"Nycticorax nycticorax","Least Concern","22697211","Preocupación Menor (LC)",FALSE
"Huarocondo","Metriopelia ceciliae","Fauna","Metriopelia ceciliae (R.Lesson, 1845)","Aves","Columbiformes","Columbidae","Metriopelia",12,"GBIF","eBird",2016,2024,6,FALSE,"Metriopelia ceciliae","Least Concern","22690829","Preocupación Menor (LC)",FALSE
"Huarocondo","Zenaida auriculata","Fauna","Zenaida auriculata (Des Murs, 1847)","Aves","Columbiformes","Columbidae","Zenaida",12,"GBIF","eBird",2013,2023,8,FALSE,"Zenaida auriculata","Least Concern","22690747","Preocupación Menor (LC)",FALSE
"Huarocondo","Cinclus leucocephalus","Fauna","Cinclus leucocephalus Tschudi, 1844","Aves","Passeriformes","Cinclidae","Cinclus",11,"GBIF","eBird",2003,2024,5,FALSE,"Cinclus leucocephalus","Least Concern","22708166","Preocupación Menor (LC)",FALSE
"Huarocondo","Poospizopsis caesar","Fauna","Poospizopsis caesar (P.L.Sclater & Salvin, 1869)","Aves","Passeriformes","Thraupidae","Poospizopsis",10,"GBIF","eBird",2013,2024,9,FALSE,"Poospizopsis caesar","Least Concern","22723282","Preocupación Menor (LC)",FALSE
"Huarocondo","Conirostrum cinereum","Fauna","Conirostrum cinereum d'Orbigny & Lafresnaye, 1838","Aves","Passeriformes","Thraupidae","Conirostrum",9,"GBIF","eBird",2022,2023,7,FALSE,"Conirostrum cinereum","Least Concern","22722096","Preocupación Menor (LC)",FALSE
"Huarocondo","Diglossa brunneiventris","Fauna","Diglossa brunneiventris Lafresnaye, 1846","Aves","Passeriformes","Thraupidae","Diglossa",9,"GBIF","eBird",2013,2024,7,FALSE,"Diglossa brunneiventris","Least Concern","22723677","Preocupación Menor (LC)",FALSE
"Huarocondo","Geospizopsis plebejus","Fauna","Geospizopsis plebejus (Tschudi, 1844)","Aves","Passeriformes","Thraupidae","Geospizopsis",9,"GBIF","eBird",2013,2024,8,FALSE,"Geospizopsis plebejus","Least Concern","22723100","Preocupación Menor (LC)",FALSE
"Huarocondo","Lesbia victoriae","Fauna","Lesbia victoriae (Bourcier & Mulsant, 1846)","Aves","Apodiformes","Trochilidae","Lesbia",9,"GBIF","eBird",2013,2024,8,FALSE,"Lesbia victoriae","Least Concern","22687971","Preocupación Menor (LC)",FALSE
"Huarocondo","Serpophaga cinerea","Fauna","Serpophaga cinerea (Tschudi, 1844)","Aves","Passeriformes","Tyrannidae","Serpophaga",9,"GBIF","eBird",2003,2023,3,FALSE,"Serpophaga cinerea","Least Concern","22699331","Preocupación Menor (LC)",FALSE
"Huarocondo","Aglaeactis cupripennis","Fauna","Aglaeactis cupripennis (Bourcier, 1843)","Aves","Apodiformes","Trochilidae","Aglaeactis",8,"GBIF / iNaturalist","eBird / iNaturalist",2013,2023,8,FALSE,"Aglaeactis cupripennis","Least Concern","22687788","Preocupación Menor (LC)",FALSE
"Huarocondo","Cinclodes fuscus","Fauna","Cinclodes albiventris (Philippi & Landbeck, 1861)","Aves","Passeriformes","Furnariidae","Cinclodes",8,"GBIF","eBird",2013,2024,8,FALSE,"Cinclodes fuscus","---","22736220_1","No Evaluada (NE)",FALSE
